sessionIndex,rep,H.period+t+i,UD.period.t+t.i+t.i,H.t+i+e,UD.t.i+i.e+i.e,H.i+e+five,UD.i.e+e.five+e.five,H.e+five+Shift.r,UD.e.five+five.Shift.r+five.Shift.r,H.five+Shift.r+o,UD.five.Shift.r+Shift.r.o+Shift.r.o,H.Shift.r+o+a,UD.Shift.r.o+o.a+o.a,H.o+a+n,UD.o.a+a.n+a.n,H.a+n+l,UD.a.n+n.l+n.l,H.n+l+Return
8,29,0.2852,0.2919,0.26680000000000004,0.2672,0.2512,0.6019,0.2931,0.5851000000000001,0.2804,0.5388000000000001,0.30779999999999996,0.1487,0.2949,0.2354,0.3371,0.3816,0.2465
8,30,0.2852,0.355,0.23349999999999999,0.28959999999999997,0.2269,0.5455,0.29679999999999995,0.46950000000000003,0.3161,0.3863,0.36150000000000004,0.022799999999999994,0.3639,0.06079999999999999,0.4049999999999999,0.6302,0.4195
8,31,0.2972,0.24919999999999998,0.2245,0.2627,0.21159999999999998,0.5663,0.296,0.5202,0.30679999999999996,0.45170000000000005,0.3366,0.0911,0.2836,0.1412,0.316,0.22699999999999998,0.3326
8,32,0.2797,0.35209999999999997,0.2414,0.2686,0.23220000000000002,0.5521,0.2854,0.48610000000000003,0.2946,0.396,0.3589,0.009899999999999999,0.32330000000000003,0.0827,0.3371,0.2639,0.3031
8,33,0.2783,0.2685,0.2395,0.2271,0.2311,0.6892,0.32030000000000003,0.6578999999999999,0.31499999999999995,0.6731,0.39089999999999997,0.21439999999999998,0.3479,0.3005,0.35979999999999995,0.34299999999999997,0.31210000000000004
8,34,0.2908,0.2503,0.24170000000000003,0.2514,0.21610000000000001,0.5576000000000001,0.28359999999999996,0.4782,0.28200000000000003,0.4108,0.316,0.0397,0.2806,0.1254,0.3065,0.20279999999999998,0.3044
8,35,0.24080000000000001,0.30579999999999996,0.2495,0.2386,0.23500000000000001,0.5475000000000001,0.2973,0.46970000000000006,0.29359999999999997,0.4015,0.3375,0.017700000000000004,0.3025,0.09,0.3336,0.16949999999999998,0.3214
8,36,0.2717,0.2737,0.2464,0.4394,0.2232,0.7665,0.2691,0.6879,0.2469,0.44849999999999995,0.29600000000000004,0.047299999999999995,0.2617,0.1459,0.27149999999999996,0.23959999999999998,0.2414
8,37,0.2409,0.2652,0.21000000000000002,0.2888,0.2031,0.5831999999999999,0.2812,0.5031,0.3155,0.4087,0.37270000000000003,0.0711,0.34709999999999996,0.1217,0.3758,0.2318,0.3524
8,38,0.2925,0.43879999999999997,0.2558,0.305,0.23399999999999999,0.9118999999999999,0.31079999999999997,0.8435999999999999,0.3227,0.7535000000000001,0.3641,0.058,0.3155,0.10719999999999999,0.3406,0.23010000000000003,0.3363
8,39,0.29169999999999996,0.3204,0.2403,0.30279999999999996,0.22660000000000002,1.3102,0.24669999999999997,1.2693,0.2551,1.1748,0.2852,0.10469999999999999,0.28859999999999997,0.1427,0.30360000000000004,0.2253,0.2862
8,40,0.2641,0.3387,0.2345,0.3261,0.21939999999999998,0.6054,0.2978,0.5423,0.3239,0.4385,0.3664,0.1291,0.34550000000000003,0.1684,0.3582,0.3053,0.3426
8,41,0.3095,0.32730000000000004,0.2833,0.2382,0.2672,0.595,0.312,0.5534,0.2801,0.506,0.30619999999999997,0.0682,0.2917,0.11170000000000001,0.3065,0.2479,0.2949
8,42,0.2731,0.437,0.2277,0.25639999999999996,0.2327,0.8042,0.26549999999999996,0.7424999999999999,0.2721,0.7115,0.3029,0.1134,0.3023,0.1656,0.3189,0.226,0.3123
8,43,0.2498,0.3808,0.2195,0.2904,0.2098,0.6117,0.251,0.5946,0.2731,0.5219,0.32030000000000003,0.1669,0.3187,0.19190000000000002,0.34299999999999997,0.2756,0.3132
8,44,0.2691,0.3718,0.2301,0.2495,0.2198,0.5793999999999999,0.2596,0.4951,0.2393,0.4446,0.2818,0.0595,0.2592,0.113,0.30479999999999996,0.18580000000000002,0.2913
8,45,0.23929999999999998,1.6991,0.19519999999999998,1.6292,0.17620000000000002,1.0665,0.2289,0.5810000000000001,0.2735,0.5619000000000001,0.341,0.2681,0.3231,0.2565,0.3231,0.2776,0.2939
8,46,0.2606,0.39480000000000004,0.2343,0.3194,0.23670000000000002,0.5822,0.3016,0.48460000000000003,0.2952,0.43779999999999997,0.3218,0.0893,0.2778,0.16970000000000002,0.27649999999999997,0.271,0.2562
8,47,0.23029999999999998,0.34040000000000004,0.21399999999999997,0.2953,0.20950000000000002,0.5544,0.263,0.4651,0.2777,0.4062,0.30519999999999997,0.0263,0.2823,0.1056,0.2932,0.2014,0.2844
8,48,0.2575,0.3979,0.225,0.2895,0.215,0.6068,0.2514,0.5565,0.26589999999999997,0.4454,0.306,0.0297,0.30979999999999996,0.0676,0.3278,0.1681,0.3075
8,49,0.2549,0.5517000000000001,0.19979999999999998,0.28490000000000004,0.1903,0.5555,0.23010000000000003,0.6863,0.2435,0.6439,0.2767,0.3472,0.2619,0.19790000000000002,0.28090000000000004,0.25260000000000005,0.2693
8,50,0.2535,0.40819999999999995,0.23159999999999997,0.29910000000000003,0.23769999999999997,0.6834,0.2842,0.595,0.2708,0.4685,0.3032,0.025400000000000002,0.27490000000000003,0.0955,0.2918,0.19839999999999997,0.2646
1,1,0.2649,1.3004,0.26489999999999997,1.979,0.23220000000000002,2.1797,0.26990000000000003,2.604,0.2578,1.381,0.2828,1.3826,0.2538,3.2034000000000002,0.2606,8.347,0.27990000000000004
1,2,0.2377,1.0271,0.2058,1.2692999999999999,0.1858,1.8159999999999998,0.2238,2.508,0.23299999999999998,1.5856000000000001,0.2654,1.4701,0.2501,1.1280000000000001,0.3211,1.9147,0.3251
1,3,0.2224,1.1875999999999998,0.2398,1.3818,0.2169,1.3813,0.22560000000000002,1.986,0.1982,1.4336,0.20029999999999998,0.9469,0.1784,0.9166,0.2208,1.3119999999999998,0.2741
1,4,0.2358,0.4022,0.19939999999999997,0.9829,0.181,3.0019,0.1802,3.6910000000000003,0.18710000000000002,3.0084,0.195,0.9981,0.20140000000000002,0.7612000000000001,0.26230000000000003,0.9675,0.2797
1,5,0.2042,0.901,0.1997,1.3056,0.19330000000000003,1.6203,0.22870000000000001,2.3226,0.2169,1.4775999999999998,0.2665,1.1838000000000002,0.2963,0.8311999999999999,0.3289,0.6999000000000001,0.3052
1,6,0.2086,1.0638,0.202,1.2658,0.18780000000000002,1.5292999999999999,0.2129,1.8797,0.2116,0.9221,0.2221,0.6233,0.2152,0.6489,0.2506,1.8709,0.2607
1,7,0.2261,0.8692,0.19290000000000002,1.5078999999999998,0.185,1.4924,0.2187,1.9556999999999998,0.22160000000000002,1.1025,0.20600000000000002,0.7630999999999999,0.2036,0.617,0.24659999999999999,0.6977,0.2959
1,8,0.2227,0.5553,0.214,1.1526,0.1805,1.4250999999999998,0.1972,1.7184,0.20639999999999997,0.8288,0.20320000000000002,0.5416,0.2123,0.8619,0.2624,0.9812,0.29069999999999996
1,9,0.2142,0.5205,0.2148,1.125,0.1953,1.5236,0.2138,2.2694,0.2011,1.4536,0.21610000000000001,1.0152,0.2366,0.5895,0.3062,0.7713,0.35050000000000003
1,10,0.20400000000000001,1.1026,0.2443,1.5169000000000001,0.22290000000000001,1.9929000000000001,0.25270000000000004,2.5322,0.2358,1.8330000000000002,0.2474,0.8584,0.25370000000000004,0.6052,0.29510000000000003,0.7236,0.2922
1,11,0.2087,1.357,0.2406,1.8391000000000002,0.2316,1.5459,0.2667,1.8877000000000002,0.20839999999999997,1.3185,0.2005,0.7779,0.211,0.7293000000000001,0.2893,1.2831000000000001,0.3099
1,12,0.1655,1.0332000000000001,0.1692,1.5761999999999998,0.14079999999999998,2.2216,0.1563,2.5625999999999998,0.16970000000000002,1.2959,0.1591,0.6152000000000001,0.177,0.623,0.23049999999999998,0.6666,0.2379
1,13,0.2256,0.7674,0.2374,1.2888000000000002,0.2084,1.639,0.2128,2.0088,0.17779999999999999,1.3359,0.1771,1.1322999999999999,0.19190000000000002,1.1467,0.2483,1.1697,0.2725
1,14,0.20679999999999998,0.39139999999999997,0.19390000000000002,1.0523,0.1805,1.4983,0.2014,1.8953,0.17450000000000002,1.0942,0.1956,0.5912000000000001,0.20429999999999998,0.4953,0.2454,0.5453,0.2203
1,15,0.18,0.7644,0.17729999999999999,1.4799,0.16549999999999998,1.3473,0.1947,1.6474,0.1781,0.8637999999999999,0.1902,0.5395,0.1913,0.5848,0.2256,0.7054,0.243
1,16,0.24719999999999998,1.1906,0.2193,1.8317,0.1884,1.7453,0.195,2.4779,0.2037,1.309,0.22059999999999996,0.9308,0.24219999999999997,0.4495,0.2817,0.5683,0.24480000000000002
1,17,0.2008,0.7463,0.2142,1.124,0.19840000000000002,1.296,0.2306,1.6373000000000002,0.22010000000000002,1.1783,0.2156,0.6174,0.20399999999999996,1.4754,0.243,1.5585,0.2791
1,18,0.15280000000000002,0.9356,0.1331,1.1783000000000001,0.1352,1.0671000000000002,0.2048,1.4656000000000002,0.1916,0.9306,0.18209999999999998,0.655,0.1699,0.4938,0.2295,1.0611000000000002,0.2714
1,19,0.1966,0.5796,0.18580000000000002,1.0345,0.1789,1.0317,0.2056,1.2637999999999998,0.1956,0.7758,0.188,0.4962,0.1903,0.4713,0.2314,0.4912,0.238
1,20,0.22350000000000003,0.6357999999999999,0.20080000000000003,1.0915,0.1834,1.1383,0.21639999999999998,1.4624000000000001,0.22959999999999997,0.9119,0.2349,0.6125,0.23909999999999998,0.4218,0.2346,0.4646,0.2536
1,21,0.2416,0.6705000000000001,0.20650000000000002,1.0076,0.1736,1.0079,0.2021,1.2511,0.2232,0.815,0.23049999999999998,0.6149,0.2405,0.48829999999999996,0.26739999999999997,0.7576,0.31310000000000004
1,22,0.1863,0.7459999999999999,0.1974,1.0499,0.18530000000000002,0.9661,0.2212,1.2069,0.2027,0.7982,0.2061,0.5761000000000001,0.2222,0.4434,0.26890000000000003,0.4643,0.2797
1,23,0.2003,0.6263000000000001,0.17920000000000003,1.0752000000000002,0.1401,1.0149,0.2019,1.1612,0.21900000000000003,0.6502,0.24280000000000002,0.39909999999999995,0.2414,0.3574,0.271,0.41100000000000003,0.2886
1,24,0.19440000000000002,0.6843,0.1764,1.1466,0.1696,1.0019,0.2182,1.2074,0.23719999999999997,0.9789,0.2651,0.7695,0.2558,0.6822,0.2759,0.4686,0.2891
1,25,0.22,0.6329,0.19419999999999998,1.1007,0.1547,0.9838,0.1982,1.2121,0.1805,0.7697,0.2029,0.6219,0.2105,0.5824,0.2714,0.5717,0.3025
1,26,0.1973,0.6618999999999999,0.16720000000000002,1.1894,0.1456,1.1066,0.1883,1.2239,0.19729999999999998,0.7008,0.20550000000000002,0.45189999999999997,0.2097,0.3921,0.2706,0.399,0.29200000000000004
1,27,0.2026,0.6465000000000001,0.2187,1.0604,0.1897,0.9289000000000001,0.2362,1.064,0.20529999999999998,0.6324,0.2127,0.36260000000000003,0.1986,0.3267,0.2366,0.4312,0.2714
1,28,0.1913,0.6300000000000001,0.17759999999999998,1.2157,0.15209999999999999,1.0573,0.2057,1.2147,0.1988,0.65,0.1932,0.4161,0.19619999999999999,0.3887,0.25529999999999997,0.4497,0.3133
1,29,0.2287,0.5958000000000001,0.21189999999999998,0.9893000000000001,0.1889,0.9392,0.19790000000000002,1.1029,0.1918,0.6789000000000001,0.19099999999999998,0.4194,0.1802,0.41859999999999997,0.22999999999999998,0.4583,0.2538
1,30,0.1953,0.5754,0.1911,0.9831,0.1771,1.2601,0.22060000000000002,1.4087,0.20130000000000003,0.985,0.2242,0.3853,0.21790000000000004,0.37670000000000003,0.27590000000000003,0.44220000000000004,0.2857
1,31,0.1931,0.7503,0.18760000000000002,1.1235,0.17020000000000002,1.0762999999999998,0.2096,1.2483,0.2027,0.7247,0.17870000000000003,0.46840000000000004,0.1488,0.4528,0.2013,0.475,0.245
1,32,0.2147,0.9488,0.1889,1.0709,0.1491,1.0591,0.1822,1.2255,0.2006,0.6787,0.23700000000000002,0.42389999999999994,0.2651,0.3936,0.29990000000000006,0.6292,0.29910000000000003
1,33,0.2187,0.5906,0.249,2.1508,0.24,2.1153,0.2566,2.8379,0.2237,1.3225,0.1876,0.9752000000000001,0.1871,0.7233,0.2327,1.0870000000000002,0.30069999999999997
1,34,0.2002,0.5976999999999999,0.22000000000000003,0.9609,0.20629999999999998,0.9758,0.2132,1.127,0.1982,0.7028,0.20900000000000002,0.34809999999999997,0.2063,0.32030000000000003,0.2395,0.3473,0.2511
1,35,0.2213,1.03,0.1916,3.2815000000000003,0.1869,4.406499999999999,0.2304,4.6183,0.2177,1.7227999999999999,0.214,0.4325,0.2177,0.37939999999999996,0.2783,0.501,0.28959999999999997
1,36,0.2187,0.5986,0.21350000000000002,0.9855,0.2037,0.956,0.2368,1.0409,0.2328,0.6135999999999999,0.227,0.3217,0.19290000000000002,0.3681,0.2303,0.9008,0.2419
1,37,0.20679999999999998,0.553,0.2321,1.0462,0.2287,1.1726,0.2538,1.2465000000000002,0.3089,0.5327,0.273,0.661,0.273,0.6675,0.2401,0.7847000000000001,0.26539999999999997
1,38,0.18860000000000002,0.7687,0.19519999999999998,1.461,0.187,1.2942,0.2316,1.8068,0.2406,0.9643999999999999,0.23720000000000002,0.7002999999999999,0.22640000000000002,0.3013,0.26670000000000005,0.3923,0.2868
1,39,0.21499999999999997,0.6139,0.2266,1.0245000000000002,0.2208,0.9470000000000001,0.2725,1.0008000000000001,0.2593,0.5438999999999999,0.2388,0.31579999999999997,0.219,0.3596,0.2572,0.4507,0.2809
1,40,0.22000000000000003,1.8043,0.2165,1.8223,0.2147,1.1623,0.2509,1.8153000000000001,0.243,1.2972000000000001,0.2353,0.958,0.2292,0.5094,0.28009999999999996,0.592,0.2957
1,41,0.22560000000000002,0.7113,0.25880000000000003,1.095,0.2517,1.0681,0.2812,1.1751,0.2575,0.6607,0.24330000000000002,0.4339,0.25470000000000004,0.4157,0.3042,0.44820000000000004,0.3047
1,42,0.2053,1.3931,0.2565,1.5126,0.2467,1.7730000000000001,0.2915,1.9327999999999999,0.2382,1.1384,0.248,0.8327,0.2525,0.4121,0.3256,0.4689,0.329
1,43,0.2388,0.6841,0.2612,1.0061,0.2506,1.0426000000000002,0.2939,1.2026000000000001,0.2799,0.7513000000000001,0.2915,0.4746,0.2901,0.5073000000000001,0.3073,0.7265,0.315
1,44,0.2174,1.6801000000000001,0.2335,1.4220000000000002,0.2464,1.8136,0.3026,1.8835000000000002,0.3013,0.9466000000000001,0.28150000000000003,0.5397000000000001,0.306,0.49849999999999994,0.3687,0.5495,0.39990000000000003
1,45,0.28959999999999997,0.833,0.3105,1.4032,0.2999,1.364,0.3149,1.3701,0.2687,0.6688,0.2603,0.41269999999999996,0.26480000000000004,0.391,0.3268,0.3855,0.3437
1,46,0.2142,0.9596,0.2269,0.961,0.22499999999999998,2.2176,0.27590000000000003,2.5286000000000004,0.2637,1.9485999999999999,0.24680000000000002,0.6939,0.2526,0.4786,0.3412,0.6334,0.3523
1,47,0.2671,0.7321000000000001,0.2955,1.0982,0.2804,1.1476,0.2812,1.2227000000000001,0.2501,1.0894,0.2604,0.9485000000000001,0.2746,0.9701000000000001,0.3498,0.6993,0.3596
1,48,0.2838,0.8597,0.2561,1.0069000000000001,0.2232,1.617,0.24910000000000002,1.7198,0.2251,1.0659,0.2501,0.4814,0.2733,0.5348999999999999,0.3513,0.5474,0.3307
1,49,0.22089999999999999,1.2541000000000002,0.2541,0.7442,0.24409999999999998,0.9499,0.2739,0.9842,0.2626,0.6054,0.2734,0.3515,0.276,0.47829999999999995,0.3393,0.5532,0.348
1,50,0.22399999999999998,0.8038,0.267,0.9365,0.267,0.9212,0.2984,0.9449,0.2591,0.6333,0.2762,0.36010000000000003,0.3031,0.3864,0.3664,0.5162,0.3754
2,1,0.1862,0.6938,0.1754,2.3270999999999997,0.1817,3.1653000000000002,0.2024,3.2388999999999997,0.2088,1.1823000000000001,0.2131,0.2822,0.2162,0.5759000000000001,0.2502,0.6537,0.2409
2,2,0.19760000000000003,0.7262000000000001,0.181,1.4061,0.1457,1.5618,0.1921,1.8163,0.1731,1.0016,0.1968,0.49970000000000003,0.19019999999999998,0.5635,0.24239999999999998,0.5941,0.272
2,3,0.2076,0.3969,0.2081,0.9574,0.1851,1.2302,0.172,1.4076,0.17129999999999998,0.7339,0.1835,0.4247,0.1911,0.4516,0.22479999999999997,0.8422000000000001,0.2409
2,4,0.196,0.8343,0.17359999999999998,1.2057,0.1636,1.0745,0.2027,1.3178999999999998,0.19160000000000002,0.8417,0.1995,0.5338999999999999,0.1849,0.41679999999999995,0.22820000000000001,0.4382,0.2712
2,5,0.21050000000000002,0.4438,0.19890000000000002,0.9921,0.1905,1.2185000000000001,0.1778,1.4034,0.1834,0.6772,0.20240000000000002,0.405,0.2288,0.392,0.26780000000000004,0.4625,0.2868
2,6,0.18359999999999999,0.4627,0.17200000000000001,1.3109000000000002,0.15960000000000002,2.004,0.1849,2.1056,0.2103,1.1342,0.2343,0.3462,0.238,0.32999999999999996,0.2604,0.4205,0.2794
2,7,0.2087,0.7088,0.15799999999999997,1.1712,0.12009999999999998,1.4553,0.1637,1.5221,0.2049,0.8864,0.22809999999999997,0.2938,0.2035,0.3335,0.2298,0.4208,0.24530000000000002
2,8,0.2007,0.7206999999999999,0.1738,1.3195999999999999,0.1656,1.2824,0.1921,1.409,0.18630000000000002,0.6441,0.1824,0.9289,0.1441,1.1087,0.209,1.1497,0.272
2,9,0.14909999999999998,0.6963999999999999,0.1745,1.0971,0.1756,1.238,0.23049999999999998,1.9574,0.2062,1.4269,0.2027,0.9752000000000001,0.1818,0.41690000000000005,0.2453,0.5891,0.27749999999999997
2,10,0.20339999999999997,0.5562,0.1839,1.6724999999999999,0.1728,1.7353,0.20639999999999997,1.9096,0.2178,0.7296,0.22909999999999997,0.45170000000000005,0.23820000000000002,0.352,0.2685,0.4212,0.30410000000000004
2,11,0.19940000000000002,0.5853999999999999,0.2031,1.0931,0.1667,1.0614999999999999,0.20029999999999998,1.1286999999999998,0.1966,0.5526,0.2082,0.2791,0.2052,0.3311,0.25880000000000003,0.4064,0.28650000000000003
2,12,0.2382,0.6179000000000001,0.18810000000000002,0.9399,0.1541,1.2835999999999999,0.2121,1.4428,0.2008,1.0909,0.1957,0.4142,0.1733,0.3578,0.2247,0.42169999999999996,0.2672
2,13,0.21689999999999998,0.8072999999999999,0.2449,1.0575999999999999,0.20790000000000003,0.876,0.2496,0.9548,0.21900000000000003,0.7793,0.2198,0.5777,0.2082,0.5292,0.2501,0.46430000000000005,0.3015
2,14,0.2398,0.7903,0.22870000000000001,1.2887,0.2131,1.1652,0.24050000000000002,1.1373,0.21630000000000002,0.6211,0.2208,0.3665,0.2398,0.4208,0.2894,0.4578,0.3132
2,15,0.24450000000000002,0.8443,0.2508,1.3233000000000001,0.21600000000000003,1.1338,0.2454,1.1093,0.1937,0.6313,0.20479999999999998,0.3987,0.2002,0.46699999999999997,0.25320000000000004,0.5095,0.2922
2,16,0.22019999999999998,0.6996,0.2339,1.085,0.2255,1.0204,0.2606,1.0214,0.23479999999999998,0.5977,0.249,0.3419,0.24980000000000002,0.4036,0.3036,0.5002,0.3276
2,17,0.2557,0.5406,0.25939999999999996,0.8901,0.2256,0.8414,0.23379999999999998,0.8424,0.2425,0.49330000000000007,0.26890000000000003,0.2309,0.261,0.26570000000000005,0.2792,0.3146,0.2887
2,18,0.1894,0.6798,0.2002,0.9447000000000001,0.19729999999999998,0.8182,0.243,0.8709,0.24380000000000002,0.49040000000000006,0.2309,0.27540000000000003,0.2172,0.28459999999999996,0.24830000000000002,0.3614,0.2691
2,19,0.22419999999999998,0.5720000000000001,0.2086,0.9412,0.1941,0.931,0.23770000000000002,0.9783999999999999,0.233,0.5564,0.25229999999999997,0.2687,0.24330000000000002,0.6368,0.2739,0.7771,0.2272
2,20,0.2225,1.1015000000000001,0.2032,1.4734,0.19,0.8192,0.23299999999999998,0.8885,0.25229999999999997,0.5226,0.24459999999999998,0.3398,0.23060000000000003,0.3395,0.2733,0.4195,0.3036
2,21,0.22399999999999998,0.5749,0.2082,0.9018999999999999,0.1893,0.9046000000000001,0.2502,1.3569,0.2275,1.0221,0.2586,0.6812999999999999,0.242,0.3287,0.29,0.8920999999999999,0.32189999999999996
2,22,0.2237,0.6376999999999999,0.22340000000000002,0.9339,0.2163,0.8224,0.2746,0.8965000000000001,0.2664,0.5459,0.2862,0.3283,0.2844,0.3267,0.3185,0.3821,0.3335
2,23,0.2367,0.5467,0.2454,0.9225,0.2319,0.8564,0.271,0.9334,0.27180000000000004,0.5116,0.2774,0.2843,0.26940000000000003,0.3175,0.2944,0.403,0.321
2,24,0.2389,0.5786,0.2421,0.9783999999999999,0.2334,0.8473999999999999,0.2751,0.9067,0.2588,0.48279999999999995,0.2781,0.2747,0.2712,0.31579999999999997,0.2973,0.41659999999999997,0.2944
2,25,0.2203,0.9163999999999999,0.2106,1.3252,0.1992,0.8569,0.27149999999999996,0.9091,0.27599999999999997,0.49360000000000004,0.2731,0.2752,0.249,0.28390000000000004,0.2801,0.37020000000000003,0.2939
2,26,0.254,0.6904,0.2385,0.7695000000000001,0.2037,0.7643,0.24409999999999998,1.4564,0.26439999999999997,1.1356,0.29100000000000004,0.8956,0.26830000000000004,0.2697,0.30179999999999996,0.3423,0.3084
2,27,0.24220000000000003,0.5079,0.2387,0.8526,0.2405,0.758,0.2823,0.8788,0.2668,0.5079,0.26739999999999997,0.3172,0.247,0.2752,0.2731,0.3251,0.2992
2,28,0.22849999999999998,0.524,0.19369999999999998,1.0981,0.21,1.0832000000000002,0.2354,1.1272,0.266,0.4565,0.26,0.2653,0.2655,0.8343,0.29,0.8973,0.313
2,29,0.2153,1.6729,0.1886,1.7530999999999999,0.202,0.8316,0.2268,0.8875,0.24,0.48079999999999995,0.2569,0.2405,0.26980000000000004,0.3322,0.3204,2.3922999999999996,0.3547
2,30,0.20579999999999998,1.5408,0.21900000000000003,0.8908,0.2248,0.7896,0.2592,0.8436999999999999,0.2457,0.4834,0.23299999999999998,0.254,0.24059999999999998,0.42660000000000003,0.2941,1.0606,0.3397
2,31,0.2537,0.5388,0.2421,0.8321000000000001,0.2337,0.7865,0.2646,0.8674,0.2752,0.4973,0.2799,0.23379999999999998,0.2767,0.3514,0.3068,0.4915,0.3271
2,32,0.199,0.5986,0.2182,0.9391,0.2237,0.8741000000000001,0.23879999999999998,0.9988999999999999,0.2586,0.6134000000000001,0.2528,0.3124,0.2474,0.3579,0.2716,0.48750000000000004,0.2743
2,33,0.23659999999999998,0.5483,0.2471,0.9352,0.249,0.9125000000000001,0.2775,0.9813,0.26489999999999997,0.5430999999999999,0.2509,0.272,0.2509,0.2915,0.30169999999999997,0.43420000000000003,0.3326
2,34,0.21239999999999998,0.5472,0.23510000000000003,0.9711000000000001,0.2393,0.8764000000000001,0.2702,0.9724,0.28359999999999996,0.5430999999999999,0.2728,0.271,0.2788,0.281,0.3094,0.3357,0.3471
2,35,0.22089999999999999,0.6236999999999999,0.23509999999999998,1.1751,0.213,1.0215,0.2576,1.1222,0.2771,0.5303,0.2657,0.2829,0.254,0.247,0.2762,0.30879999999999996,0.3171
2,36,0.237,1.8797000000000001,0.24060000000000004,2.3405,0.23720000000000002,0.9432,0.26170000000000004,0.9653,0.2807,0.45510000000000006,0.26959999999999995,0.1565,0.3157,0.3255,0.3276,0.4023,0.34840000000000004
2,37,0.219,0.6274,0.1881,0.8679,0.1755,1.2163,0.22719999999999999,1.3159,0.2707,0.8053,0.29309999999999997,0.41579999999999995,0.28909999999999997,0.4269,0.3181,0.5995999999999999,0.3255
2,38,0.21180000000000002,1.3808,0.21710000000000002,1.8911000000000002,0.252,1.1734,0.2763,1.2209,0.3251,0.5124,0.3378,0.1652,0.3418,1.2416,0.3075,1.287,0.2945
2,39,0.2472,0.6648000000000001,0.21180000000000002,1.5385,0.2245,1.6791,0.2538,1.7814,0.31320000000000003,0.954,0.30110000000000003,0.7272,0.3027,0.7654,0.309,0.4253,0.3103
2,40,0.2602,0.45050000000000007,0.2673,0.7786000000000001,0.2469,0.9567,0.27190000000000003,1.6499000000000001,0.2587,1.175,0.259,0.9537,0.2595,0.3327,0.3286,0.48660000000000003,0.3521
2,41,0.19690000000000002,0.6861999999999999,0.2383,0.9727,0.22190000000000001,0.8662000000000001,0.2705,0.9040999999999999,0.2726,0.5679000000000001,0.27790000000000004,0.34820000000000007,0.25539999999999996,0.37140000000000006,0.2783,0.7597,0.3055
2,42,0.203,0.6985,0.23620000000000002,1.0098,0.237,0.9732000000000001,0.296,1.0134999999999998,0.3073,0.6641999999999999,0.32780000000000004,0.49839999999999995,0.3339,0.6453,0.3368,0.663,0.3083
2,43,0.22879999999999998,0.9424999999999999,0.2061,0.8645,0.1934,2.0328,0.2308,2.4471,0.2306,1.8918000000000001,0.26990000000000003,0.7209,0.2762,0.4034,0.3284,0.447,0.3284
2,44,0.223,0.5791,0.2338,0.9615,0.2264,0.9299000000000001,0.286,0.9584,0.296,0.5282,0.3121,0.2772,0.3013,0.256,0.3214,0.338,0.3208
2,45,0.1847,0.7002,0.22010000000000002,1.3723999999999998,0.23270000000000002,1.7795999999999998,0.2934,2.3041,0.2596,1.6190999999999998,0.25170000000000003,0.7752,0.22,0.3234,0.2791,0.3602,0.27880000000000005
2,46,0.187,0.7781,0.21789999999999998,1.8193,0.2303,2.0846999999999998,0.2767,2.4381,0.248,1.1661,0.2406,0.6352,0.21739999999999998,0.3013,0.2698,0.3459,0.2698
2,47,0.2844,0.7157,0.24380000000000002,0.8795,0.2509,1.103,0.2609,1.6267,0.24430000000000002,1.0989,0.24980000000000002,0.8166,0.2395,0.33530000000000004,0.2915,0.4266,0.3063
2,48,0.2087,0.9524999999999999,0.18889999999999998,1.1933,0.2024,1.3822,0.2576,1.2522,0.2486,0.6055,0.2512,0.34940000000000004,0.2147,0.3346,0.2764,0.361,0.27749999999999997
2,49,0.18919999999999998,0.7494,0.1857,0.986,0.1881,1.1332,0.2493,1.5236999999999998,0.2441,1.0122,0.2599,0.7409,0.24320000000000003,0.3794,0.30200000000000005,0.475,0.2928
2,50,0.2459,2.5705999999999998,0.2859,2.197,0.2767,1.2591,0.27799999999999997,1.2835999999999999,0.2538,0.6303,0.26280000000000003,0.34330000000000005,0.2578,0.353,0.311,0.3929,0.31179999999999997
3,1,0.1464,1.2244,0.17070000000000002,1.1909,0.17049999999999998,1.5013,0.2014,1.673,0.22119999999999998,0.7235,0.257,0.40630000000000005,0.2773,0.37070000000000003,0.3065,0.427,0.29100000000000004
3,2,0.2266,0.4907,0.21,1.0609,0.1762,1.3571,0.1639,1.4299,0.1658,0.645,0.1961,0.247,0.2243,0.2915,0.23879999999999998,0.36639999999999995,0.24009999999999998
3,3,0.2,0.8098000000000001,0.1945,1.178,0.14329999999999998,1.9571999999999998,0.1876,2.3289999999999997,0.1765,1.826,0.2095,0.5746,0.19319999999999998,0.3718,0.2399,0.4678,0.25880000000000003
3,4,0.2151,0.4383,0.20140000000000002,0.9169,0.1895,1.1541000000000001,0.19369999999999998,1.2714,0.1892,0.6279,0.18869999999999998,0.2755,0.1742,0.3398,0.19999999999999998,0.40070000000000006,0.1997
3,5,0.2074,0.8093,0.18810000000000002,1.1279,0.1638,1.4384000000000001,0.186,1.5645,0.2045,0.8497,0.2167,0.2808,0.2145,0.29469999999999996,0.2464,0.5141,0.2548
3,6,0.2348,0.4496,0.20820000000000002,0.8157,0.1528,1.6663999999999999,0.16249999999999998,1.7385,0.1585,1.2521,0.1802,0.2835,0.1633,0.34240000000000004,0.20579999999999998,0.4031,0.24559999999999998
